,score
6259,604.6113483872624
6260,624.9858651632301
6261,646.2058617068781
6262,597.1499983820556
6263,667.2461778192403
6264,640.0132884445818
6265,602.7302796205087
6266,634.1760662466304
6267,599.281510871725
6268,661.5083008724342
6269,601.581112580983
6270,603.6933471123439
6271,649.4667991132372
6272,613.1353246276908
6273,567.3099004734524
6274,610.7761182447016
6275,627.3662115879897
6276,623.1275611164679
6277,616.4451131981693
6278,625.0806778217471
6279,664.7166485121659
6280,602.5230827530736
6281,599.2665302726257
6282,575.5164503066907
6283,571.7459558494922
6284,634.6180749294371
6285,656.4129253922736
6286,599.4680602928868
6287,630.1210157404012
6288,601.2762934222827
6289,617.7609756293771
6290,623.3098204344361
6291,635.4291825727736
6292,672.6103636807752
6293,631.3180018220214
6294,636.3473319070831
6295,673.934547926183
6296,569.9460769969917
6297,611.6546701188245
6298,612.5895081631388
6299,608.4403929994962
6300,618.1613842563054
6301,610.3150430607872
6302,592.9408237210854
6303,596.0274922988835
6304,635.3205927915972
6305,577.9802523862994
6306,609.7496024336431
6307,675.0758356492727
6308,621.3717454050561
6309,592.143385189683
6310,581.6439891124019
6311,578.8056913904659
6312,628.2142563139422
6313,670.3907332790116
6314,627.1081269183545
6315,604.6026066329181
6316,640.6048133121224
6317,633.0808424877523
6318,647.4628047946023
6319,595.26992249951
6320,601.1219473334563
6321,665.9085968609589
6322,661.9924042833668
6323,658.3571386295296
6324,580.5733711098288
6325,603.7300009666121
6326,604.2016754041322
6327,673.9916985431378
6328,607.4454670279466
6329,622.4429846965382
6330,648.3242479843559
6331,637.0287286509456
6332,643.339203999321
6333,598.3843801317207
6334,688.8079945505492
6335,558.2016787115457
6336,654.5937156424549
6337,613.5361876806032
6338,641.1597310517961
6339,684.3664628251163
6340,629.0956236532608
6341,660.6730507526566
6342,510.8251814672459
6343,642.628819006802
6344,630.9076668282419
6345,627.295832945467
6346,582.9000597551803
6347,649.5169832849813
6348,559.8817911616967
6349,631.8953033470945
6350,581.4531683058923
6351,670.7578829095823
6352,613.2390237231837
6353,629.8429902704021
6354,676.841436809109
6355,611.8589860198679
6356,601.8650986651145
6357,568.7055156998535
6358,641.3297336595522
6359,673.1855968728415
6360,627.9508194465444
6361,590.7170997212527
6362,671.6071850508641
6363,559.6618846757874
6364,609.0630983799626
6365,628.1416234814956
6366,620.6594689246192
6367,655.2421233521837
6368,644.4200115778631
6369,591.7944518113069
6370,623.6273085815936
6371,637.7581710730367
6372,585.262828533114
6373,615.8898669966404
6374,617.4898962836372
6375,598.6749881553327
6376,601.4822676582431
6377,566.7063546190625
6378,663.9515747699066
6379,642.453236563988
6380,665.4864819457536
6381,611.434809308591
6382,649.9927134128125
6383,566.9341683067679
6384,665.8927291075778
6385,618.988704409482
6386,596.3632565696516
6387,636.1319578704998
6388,581.9572243054288
6389,614.5822770059455
6390,612.7334006159152
6391,649.1559644874703
6392,638.52005461572
6393,587.3788670698776
6394,621.9544204014167
6395,611.3427428293506
6396,622.7803228541518
6397,604.2591383624155
6398,581.5338696908685
6399,629.4447728405578
6400,603.7806503836791
6401,641.0762057712988
6402,625.2446961394919
6403,617.3064277514185
6404,593.5083249181562
6405,642.2780771972407
6406,595.9081629164623
6407,588.9783111344017
6408,584.1418555794655
6409,649.4762384075932
6410,672.0319737642292
6411,617.7526812439072
6412,644.7579502290905
6413,593.2742097021921
6414,670.4858606004907
6415,595.346611739443
6416,652.250533347069
6417,653.6050822095954
6418,603.6184120297493
6419,595.4297936967237
6420,647.6658872125258
6421,642.8788057484726
6422,580.308557121065
6423,638.9358369181887
6424,582.933099955322
6425,628.0275995441983
6426,660.5411788035226
6427,675.6555106748231
6428,621.614101174049
6429,634.8429303471792
6430,592.4872289584455
6431,621.5023209895026
6432,644.4523620721288
6433,597.9649396473155
6434,519.1333688080059
6435,684.8874119937918
6436,611.5032071325893
6437,629.6485185939449
6438,571.0622493722105
6439,656.3481612350993
6440,614.8886558152881
6441,623.2011735089291
6442,600.3335154735623
6443,679.8888661092558
6444,599.1983789528443
6445,631.4221013564264
6446,619.198801768673
6447,633.4175737803037
6448,650.5424209358893
6449,635.0167708927914
6450,644.9659915479609
6451,631.6413733042334
6452,617.9948946807464
6453,571.2899505505263
6454,626.9085688780939
6455,639.9901033856939
6456,532.3024111280162
6457,644.8364425443707
6458,615.202662091325
6459,655.6976844363603
6460,609.6202707336781
6461,603.5678708133663
6462,599.7624541389249
6463,600.8162188519566
6464,659.332744248408
6465,624.6332779279996
6466,654.6699920768691
6467,626.3948264375324
6468,656.2237101117163
6469,640.2926968126214
6470,634.6848412020096
6471,598.4227939863233
6472,651.4271565162378
6473,664.0291378724002
6474,586.6691052475454
6475,646.0417739921617
6476,608.1650890596711
6477,646.7067882991071
6478,611.538941629216
6479,631.6720505718116
6480,671.1306921002692
6481,672.6332419020127
6482,623.4769841747262
6483,630.9649491671416
6484,652.2197976311085
6485,614.7431600486805
6486,532.3122102090622
6487,634.0519878616229
6488,649.221252703828
6489,638.1580470203021
6490,616.0522709344107
6491,589.2407156083096
6492,644.0430209310975
6493,660.4182359666452
6494,587.5304203220664
6495,626.1243561475482
6496,595.1970864188479
6497,643.6228503569428
6498,616.0616080335813
6499,635.1632469558631
6500,641.161511841885
6501,597.018551403529
6502,607.6240120042622
6503,582.87020589591
6504,563.4579476857916
6505,634.356035166323
6506,612.1871128594563
6507,660.7183050175931
6508,661.4789708056361
6509,642.6861192834132
6510,681.7461875224335
6511,605.8456261499467
6512,618.5554148999114
6513,599.211351206134
6514,618.2015932595945
6515,659.333917700123
6516,594.6498322220908
6517,618.9019031209663
6518,637.0387471808026
6519,606.3484817816704
6520,637.8789879067615
6521,652.5029165691478
6522,622.405549365956
6523,646.467213232214
6524,628.980961715074
6525,584.2836329916952
6526,653.5428394191505
6527,545.6225777967221
6528,590.5689357676023
6529,661.8417792369786
6530,636.8859057695286
6531,567.5442184345769
6532,610.9383705338361
6533,606.2395890549747
6534,650.1349285329072
6535,609.6359382770992
6536,592.7698107962767
6537,649.123879967159
6538,622.8069844403828
6539,544.820317577678
6540,634.7879560344982
6541,661.531385961156
6542,589.7874495025767
6543,590.673179271393
6544,643.3909853858884
6545,604.093945681775
6546,611.5544980102743
6547,606.0437910115503
6548,631.1457668900613
6549,658.8753200221229
6550,643.5798589796666
6551,604.9533301972696
6552,584.9845545135219
6553,620.7584833849512
6554,638.2377033279503
6555,619.8085835289999
6556,635.7585426479563
6557,669.7117840342517
6558,651.0998809044811
6559,600.8807741729468
6560,611.7483137877055
6561,636.3628411562115
6562,638.1373915828325
6563,614.0628417672805
6564,588.7759688687527
6565,613.4597242752601
6566,665.9505763121856
6567,646.3887754096426
6568,615.2279041290124
6569,551.9189807160902
6570,606.8563766118209
6571,638.6875238094547
6572,617.111714211127
6573,615.7568231406258
6574,601.6001744919781
6575,650.2314410938238
6576,641.6992931535544
6577,644.8143181868886
6578,649.3195274959946
6579,675.4483816154448
6580,615.9455462447631
6581,622.6900222957406
6582,575.0194572933109
6583,604.1726538845966
6584,580.3298099244851
6585,622.3764919263115
6586,589.1626235220157
6587,635.166991026352
6588,615.3116078200038
6589,623.5910452575839
6590,603.5221188093489
6591,627.414954008203
6592,596.494873502704
6593,673.4448306542897
6594,537.7729810247741
6595,655.6284598471163
6596,642.0346821785822
6597,665.5813684915922
6598,633.3987222834079
6599,632.871466141305
6600,643.1811163717953
6601,635.3284146854019
6602,605.6065098911433
6603,655.591070381389
6604,619.7634585515217
6605,613.7529926382543
6606,654.1582187089152
6607,667.3740829362347
6608,630.5316965391161
6609,670.9939427060924
6610,671.2750504168378
6611,596.81917879571
6612,676.4015164033794
6613,629.6196500030869
6614,623.6981090637806
6615,612.6657280438682
6616,649.4950874772494
6617,599.3326073280621
6618,645.8522408844728
6619,678.5950685727072
6620,648.6586990546971
6621,579.2786508072635
6622,602.9947713967963
6623,587.8698154358648
6624,602.0336506301528
6625,658.4033825269787
6626,564.4582190539139
6627,643.3866888061266
6628,650.0691698150231
6629,592.7746348046434
6630,600.512908841956
6631,650.7792863251361
6632,623.1919135694641
6633,605.2070411491997
6634,597.7833518115949
6635,542.5264889789942
6636,617.0734017817841
6637,628.3576126439553
6638,574.3820516910275
6639,577.1989334132415
6640,551.7776791767171
6641,653.4050947921066
6642,627.2989033995593
6643,613.7648418330414
6644,608.3665157056512
6645,610.1447238253663
6646,590.5461255563863
6647,594.6022724831404
6648,608.8391657276551
6649,623.9201359991494
6650,624.1365803299622
6651,664.473670441171
6652,654.7551857191219
6653,657.3451979730318
6654,653.2484553928304
6655,627.1528036960243
6656,613.848915012803
6657,584.9217173266961
6658,613.5297279739161
6659,593.7256925228756
6660,609.4528309980557
6661,625.3565182448791
6662,658.9627968909095
6663,638.0798294168927
6664,684.0945183885656
6665,619.3979653132592
6666,578.5730879807286
6667,672.706396167511
6668,665.9668251642895
6669,643.7133321567604
6670,616.771206296788
6671,665.9289898287484
6672,604.5655312571483
6673,655.6549319462071
6674,599.2887945878036
6675,638.0933624184358
6676,630.1008520823183
6677,623.6737968575248
6678,672.8557301478851
6679,617.1393978912153
6680,621.297174360771
6681,597.1449802549362
6682,583.0087043938229
6683,636.928976222608
6684,661.2895653681925
6685,644.2762344722978
6686,603.907056126323
6687,643.9624571568185
6688,584.6786420099318
6689,604.0066460081404
6690,597.3704593597299
6691,590.8527985603919
6692,618.4542711303187
6693,573.088231545342
6694,632.0370931914307
6695,573.844378816562
6696,680.9747494130379
6697,585.9394700765683
6698,599.2753475296338
6699,634.4282799769263
6700,604.1824220784395
6701,598.1452727258279
6702,627.4103954696263
6703,640.2578603962922
6704,629.1512796281978
6705,650.7497388987549
6706,631.6906422762398
6707,594.5405310997994
6708,586.75511638032
6709,646.0607994451183
6710,663.5779385532561
6711,588.6824517983459
6712,624.884252342667
6713,654.0971939682597
6714,606.0262577660023
6715,623.3699935195554
6716,643.2010916684245
6717,636.7770161324723
6718,607.3590557048301
6719,647.7156615431795
6720,607.2201602998123
6721,619.0535782213221
6722,675.333256840463
6723,606.9967097184019
6724,675.1137508864583
6725,602.3956297255661
6726,589.9227342830354
6727,605.5605916874554
6728,633.7994744016463
6729,541.5238052150985
6730,616.3795407760327
6731,591.2640531614583
6732,549.0841097934169
6733,597.412677122449
6734,562.5288170762658
6735,606.211752814579
6736,559.2087865373221
6737,620.8174524237013
6738,583.8428182760897
6739,595.5040465483276
6740,554.3168729372948
6741,642.7289897636149
6742,632.4599831929505
6743,660.0299605501677
6744,634.5647001676057
6745,587.990559306763
6746,611.8874256503015
6747,631.9120386042766
6748,629.8930359031461
6749,607.4979602536011
6750,585.7261472914681
6751,610.2195279590823
6752,621.3823209794301
6753,596.625823308405
6754,624.6168897847216
6755,642.8272084034315
6756,604.65011499773
6757,593.7137112792549
6758,590.7413209754422
6759,640.5927056194005
6760,656.4171334784421
6761,579.769452272995
6762,665.1610937488485
6763,620.0034282128477
6764,654.348798583733
6765,649.262391437964
6766,623.4597840149971
6767,623.0927274458
6768,657.9191167191657
6769,676.57118454716
6770,597.7571681750046
6771,644.2491289840409
6772,625.8664898574335
6773,642.6825489452566
6774,678.8468290048843
6775,662.208139236862
6776,647.410867299577
6777,649.1559214544391
6778,613.8326231660617
6779,612.2819086655277
6780,617.3925833051682
6781,603.4746092697953
6782,639.3455831594614
6783,637.1533640574594
6784,583.8862028951793
6785,590.2948848152512
6786,599.5107251880694
6787,602.8185134570775
6788,585.8679447423734
6789,627.7057767806655
6790,624.0029064426915
6791,601.3545432200515
6792,615.7857211560041
6793,612.4008379431385
6794,591.6383383236068
6795,598.4350644474418
6796,604.3990859557125
6797,598.8113735389906
6798,621.9001548189156
6799,659.4746810553854
6800,662.8194708476939
6801,619.194422842786
6802,648.1861468288373
6803,607.3643142951461
6804,633.7186080348363
6805,652.6572898930784
6806,604.7213352907123
6807,627.3788169416806
6808,614.9712353355033
6809,619.775120525678
6810,669.2857358196159
6811,583.9333351006403
6812,628.507235205091
6813,617.6229949821779
6814,649.9356227884305
6815,589.41994446329
6816,602.8447902801518
6817,604.3645319458651
6818,663.6149477848593
6819,624.6568328358958
6820,668.7482317203423
6821,612.6782614317581
6822,581.3840629903568
6823,643.3529407672822
6824,628.7194563040148
6825,625.3271986851533
6826,585.5027322692481
6827,664.0806844429313
6828,632.510820598642
6829,619.8232912686088
6830,677.9295463600031
6831,658.380406576159
6832,575.606237587222
6833,598.2332865538569
6834,609.0106735624794
6835,602.7369990740754
6836,595.227101561853
6837,601.5651022353156
6838,614.5270897595743
6839,605.4707881482423
6840,631.1285433061735
6841,602.2211003529815
6842,659.5665368132354
6843,641.9879689101238
6844,625.9527485251198
6845,629.8800512784369
6846,631.1392333406393
6847,614.4075672519557
6848,570.7793136590622
6849,590.8126384679301
6850,617.190633722592
6851,657.8022986103299
6852,627.3353720638701
6853,617.7388471471104
6854,620.5224428515506
6855,624.6180644716071
6856,630.9584781892567
6857,612.6517915597125
6858,666.3981845320451
6859,578.5412671231317
6860,597.4619645889792
6861,647.4617114262675
6862,656.1520432282771
6863,604.7530664593085
6864,623.467176556557
6865,595.3346827356612
6866,603.9805897622721
6867,676.6439265061795
6868,660.0911853498983
6869,579.924478295126
6870,609.4106701631387
6871,644.6973569163503
6872,572.7947820097668
6873,633.8671975171283
6874,611.7677023693791
6875,605.5186531610367
6876,590.3580107457782
6877,605.2520105190921
6878,651.8694173311399
6879,631.0586284276375
6880,587.3701967209038
6881,582.1278892778507
6882,653.4996203015836
6883,659.5337328800168
6884,618.6647037200024
6885,597.7857009657048
6886,635.204782691368
6887,565.7467231219456
6888,608.4429319563837
6889,590.4108997142328
6890,598.0430001840475
6891,654.5187311961643
6892,669.3880945016723
6893,591.2003222366354
6894,641.793880699601
6895,615.2152681279948
6896,609.4674430951455
6897,639.9239276861783
6898,633.8377537426804
6899,597.3460915137923
6900,676.7099038400424
6901,593.4110837267147
6902,653.6719936161169
6903,610.3979629585972
6904,588.8754059088661
6905,621.020978675486
6906,619.0863928718207
6907,583.9242965180846
6908,613.2960370757306
6909,618.7795618954585
6910,602.4119494363827
6911,608.6192378548366
6912,615.3130753977474
6913,619.4911692283342
6914,639.676284270395
6915,603.7491852957436
6916,533.6010193113488
6917,611.2941345097458
6918,649.893382749148
6919,633.1923822664576
6920,603.8073148189071
6921,604.1141530918335
6922,642.296594974575
6923,636.2757979861562
6924,573.7836853298166
6925,621.897545901958
6926,661.8776084189801
6927,618.7148031404023
6928,673.012959438769
6929,640.1064423329456
6930,626.3744331426466
6931,638.1415845231131
6932,676.0444042139588
6933,570.4453671731594
6934,608.1293663762916
6935,642.7812233218032
6936,611.5749889776012
6937,594.4788743696663
6938,610.1507720163964
6939,672.4245366531503
6940,619.0645045084067
6941,681.7811001133484
